TID,VAR,TRP,VAL,TRF,GRD
DC880114203,TC,RS,0,R,
DC880114204,TC,R,1,R,
DC880114204,TC,RG,1,R,
DC880114204,TC,RM,1,R,
DC880114204,TC,RS,1,R,
DC885012621,TC,R,0,RM,
DC885012621,TC,RG,0,RM,
DC885012621,TC,RM,0,RM,1.0
DC885012621,TC,RS,0,RM,
DC885012622,TC,R,1,RM,
DC885012622,TC,RG,1,RM,
DC885012622,TC,RM,1,RM,0.0
DC885012622,TC,RS,1,RM,
DC885012623,TC,R,1,RM,
DC885012623,TC,RG,1,RM,
DC885012623,TC,RM,1,RM,
DC885012623,TC,RS,1,RM,
DC885310931,TC,R,0,R,1.0
DC885310931,TC,RG,0,R,
DC885310931,TC,RM,0,R,
DC885310931,TC,RS,0,R,
DC885310932,TC,R,1,RS,
DC885310932,TC,RG,1,RS,
DC885310932,TC,RM,1,RS,
DC885310932,TC,RS,1,RS,1.0
DC885310933,TC,R,0,RS,
DC885310933,TC,RG,0,RS,
DC885310933,TC,RM,0,RS,
DC885310933,TC,RS,0,RS,0.0
DC885310934,TC,R,0,RS,
DC885310934,TC,RG,0,RS,
DC885310934,TC,RM,0,RS,
DC885310934,TC,RS,0,RS,1.0
DC885310935,TC,R,1,RS,
DC885310935,TC,RG,1,RS,
DC885310935,TC,RM,1,RS,
DC885310935,TC,RS,1,RS,
DC887514411,TC,R,0,R,0.0
DC887514411,TC,RG,0,R,
DC887514411,TC,RM,0,R,
DC887514411,TC,RS,0,R,
DC887514412,TC,R,1,R,0.0
DC887514412,TC,RG,1,R,
DC887514412,TC,RM,1,R,
DC887514412,TC,RS,1,R,
DC887514413,TC,R,0,R,0.0
DC887514413,TC,RG,0,R,
DC887514413,TC,RM,0,R,
DC887514413,TC,RS,0,R,
DC887514414,TC,R,0,R,
DC887514414,TC,RG,0,R,
DC887514414,TC,RM,0,R,
DC887514414,TC,RS,0,R,
DC888410421,TC,R,0,R,1.0
DC888410421,TC,RG,0,R,
DC888410421,TC,RM,0,R,
DC888410421,TC,RS,0,R,
DC888410422,TC,R,0,R,0.0
DC888410422,TC,RG,0,R,
DC888410422,TC,RM,0,R,
DC888410422,TC,RS,0,R,
DC888410423,TC,R,0,RS,
DC888410423,TC,RG,0,RS,
DC888410423,TC,RM,0,RS,
DC888410423,TC,RS,0,RS,
DC890311071,TC,R,0,R,0.0
DC890311071,TC,RG,0,R,
DC890311071,TC,RM,0,R,
DC890311071,TC,RS,0,R,
DC890311072,TC,R,0,RG,
DC890311072,TC,RG,0,RG,
DC890311072,TC,RM,0,RG,
DC890311072,TC,RS,0,RG,
DC891814191,TC,R,0,R,0.0
DC891814191,TC,RG,0,R,
DC891814191,TC,RM,0,R,
DC891814191,TC,RS,0,R,
DC891814192,TC,R,1,R,0.0
DC891814192,TC,RG,1,R,
DC891814192,TC,RM,1,R,
DC891814192,TC,RS,1,R,
DC891814193,TC,R,0,R,1.0
DC891814193,TC,RG,0,R,
DC891814193,TC,RM,0,R,
DC891814193,TC,RS,0,R,
DC891814194,TC,R,1,R,
DC891814194,TC,RG,1,R,
DC891814194,TC,RM,1,R,
DC891814194,TC,RS,1,R,
DC896013161,TC,R,0,R,0.0
DC896013161,TC,RG,0,R,
DC896013161,TC,RM,0,R,
DC896013161,TC,RS,0,R,
DC896013162,TC,R,0,R,1.0
DC896013162,TC,RG,0,R,
DC896013162,TC,RM,0,R,
DC896013162,TC,RS,0,R,
DC896013163,TC,R,1,R,0.0
DC896013163,TC,RG,1,R,
DC896013163,TC,RM,1,R,
DC896013163,TC,RS,1,R,
DC896013164,TC,R,0,R,
DC896013164,TC,RG,0,R,
DC896013164,TC,RM,0,R,
DC896013164,TC,RS,0,R,
DC897112491,TC,R,0,RG,
DC897112491,TC,RG,0,RG,1.0
DC897112491,TC,RM,0,RG,
DC897112491,TC,RS,0,RG,
DC897112492,TC,R,0,RG,
DC897112492,TC,RG,0,RG,
DC897112492,TC,RM,0,RG,
DC897112492,TC,RS,0,RG,
DC899413211,TC,R,0,R,1.0
DC899413211,TC,RG,0,R,
DC899413211,TC,RM,0,R,
DC899413211,TC,RS,0,R,
DC899413212,TC,R,0,R,1.0
DC899413212,TC,RG,0,R,
DC899413212,TC,RM,0,R,
DC899413212,TC,RS,0,R,
DC899413213,TC,R,0,R,1.0
DC899413213,TC,RG,0,R,
DC899413213,TC,RM,0,R,
DC899413213,TC,RS,0,R,
DC899413214,TC,R,1,R,
DC899413214,TC,RG,1,R,
DC899413214,TC,RM,1,R,
DC899413214,TC,RS,1,R,
DC901810721,TC,R,1,R,0.0
DC901810721,TC,RG,1,R,
DC901810721,TC,RM,1,R,
DC901810721,TC,RS,1,R,
DC901810722,TC,R,0,RS,
DC901810722,TC,RG,0,RS,
DC901810722,TC,RM,0,RS,
DC901810722,TC,RS,0,RS,1.0
DC901810723,TC,R,0,RS,
DC901810723,TC,RG,0,RS,
DC901810723,TC,RM,0,RS,
DC901810723,TC,RS,0,RS,0.0
DC901810724,TC,R,1,RS,
DC901810724,TC,RG,1,RS,
DC901810724,TC,RM,1,RS,
DC901810724,TC,RS,1,RS,
DC907012361,TC,R,1,RG,
DC907012361,TC,RG,1,RG,1.0
DC907012361,TC,RM,1,RG,
DC907012361,TC,RS,1,RG,
DC907012362,TC,R,0,RG,
DC907012362,TC,RG,0,RG,
DC907012362,TC,RM,0,RG,
DC907012362,TC,RS,0,RG,
DC908613571,TC,R,0,R,0.0
DC908613571,TC,RG,0,R,
DC908613571,TC,RM,0,R,
DC908613571,TC,RS,0,R,
DC908613572,TC,R,0,R,1.0
DC908613572,TC,RG,0,R,
DC908613572,TC,RM,0,R,
DC908613572,TC,RS,0,R,
DC908613573,TC,R,1,R,0.0
DC908613573,TC,RG,1,R,
DC908613573,TC,RM,1,R,
DC908613573,TC,RS,1,R,
DC908613574,TC,R,0,R,
DC908613574,TC,RG,0,R,
DC908613574,TC,RM,0,R,
DC908613574,TC,RS,0,R,
DC909510171,TC,R,0,R,0.0
DC909510171,TC,RG,0,R,
DC909510171,TC,RM,0,R,
DC909510171,TC,RS,0,R,
DC909510172,TC,R,0,RS,
DC909510172,TC,RG,0,RS,
DC909510172,TC,RM,0,RS,
DC909510172,TC,RS,0,RS,0.0
DC909510173,TC,R,0,RS,
DC909510173,TC,RG,0,RS,
DC909510173,TC,RM,0,RS,
DC909510173,TC,RS,0,RS,0.0
DC909510174,TC,R,0,RS,
DC909510174,TC,RG,0,RS,
DC909510174,TC,RM,0,RS,
DC909510174,TC,RS,0,RS,1.0
DC909510175,TC,R,0,RS,
DC909510175,TC,RG,0,RS,
DC909510175,TC,RM,0,RS,
DC909510175,TC,RS,0,RS,
DC912412971,TC,R,0,R,0.0
DC912412971,TC,RG,0,R,
DC912412971,TC,RM,0,R,
DC912412971,TC,RS,0,R,
DC912412972,TC,R,1,R,0.0
DC912412972,TC,RG,1,R,
DC912412972,TC,RM,1,R,
DC912412972,TC,RS,1,R,
DC912412973,TC,R,0,R,0.0
DC912412973,TC,RG,0,R,
DC912412973,TC,RM,0,R,
DC912412973,TC,RS,0,R,
DC912412974,TC,R,0,R,
DC912412974,TC,RG,0,R,
DC912412974,TC,RM,0,R,
DC912412974,TC,RS,0,R,
DC914114141,TC,R,0,R,1.0
DC914114141,TC,RG,0,R,
DC914114141,TC,RM,0,R,
DC914114141,TC,RS,0,R,
DC914114142,TC,R,1,R,0.0
DC914114142,TC,RG,1,R,
DC914114142,TC,RM,1,R,
DC914114142,TC,RS,1,R,
DC914114143,TC,R,0,R,1.0
DC914114143,TC,RG,0,R,
DC914114143,TC,RM,0,R,
DC914114143,TC,RS,0,R,
DC914114144,TC,R,0,R,
DC914114144,TC,RG,0,R,
DC914114144,TC,RM,0,R,
DC914114144,TC,RS,0,R,
DC914713381,TC,R,0,R,1.0
DC914713381,TC,RG,0,R,
DC914713381,TC,RM,0,R,
DC914713381,TC,RS,0,R,
DC914713382,TC,R,0,R,1.0
DC914713382,TC,RG,0,R,
DC914713382,TC,RM,0,R,
DC914713382,TC,RS,0,R,
DC914713383,TC,R,0,R,1.0
DC914713383,TC,RG,0,R,
DC914713383,TC,RM,0,R,
DC914713383,TC,RS,0,R,
DC914713384,TC,R,1,R,
DC914713384,TC,RG,1,R,
DC914713384,TC,RM,1,R,
DC914713384,TC,RS,1,R,
DC917114101,TC,R,0,R,1.0
DC917114101,TC,RG,0,R,
DC917114101,TC,RM,0,R,
DC917114101,TC,RS,0,R,
DC917114102,TC,R,1,R,0.0
DC917114102,TC,RG,1,R,
DC917114102,TC,RM,1,R,
DC917114102,TC,RS,1,R,
DC917114103,TC,R,1,R,0.0
DC917114103,TC,RG,1,R,
DC917114103,TC,RM,1,R,
DC917114103,TC,RS,1,R,
DC917114104,TC,R,1,R,
DC917114104,TC,RG,1,R,
DC917114104,TC,RM,1,R,
DC917114104,TC,RS,1,R,
DC917210321,TC,R,1,R,0.0
DC917210321,TC,RG,1,R,
DC917210321,TC,RM,1,R,
DC917210321,TC,RS,1,R,
DC917210322,TC,R,0,RS,
DC917210322,TC,RG,0,RS,
DC917210322,TC,RM,0,RS,
DC917210322,TC,RS,0,RS,0.0
DC917210323,TC,R,1,RS,
DC917210323,TC,RG,1,RS,
DC917210323,TC,RM,1,RS,
DC917210323,TC,RS,1,RS,
DC930613711,TC,R,1,R,1.0
DC930613711,TC,RG,1,R,
DC930613711,TC,RM,1,R,
DC930613711,TC,RS,1,R,
DC930613712,TC,R,1,R,0.0
DC930613712,TC,RG,1,R,
DC930613712,TC,RM,1,R,
DC930613712,TC,RS,1,R,
DC930613713,TC,R,0,R,0.0
DC930613713,TC,RG,0,R,
DC930613713,TC,RM,0,R,
DC930613713,TC,RS,0,R,
DC930613714,TC,R,1,R,
DC930613714,TC,RG,1,R,
DC930613714,TC,RM,1,R,
DC930613714,TC,RS,1,R,
DC933112681,TC,R,0,RM,
DC933112681,TC,RG,0,RM,
DC933112681,TC,RM,0,RM,0.0
DC933112681,TC,RS,0,RM,
DC933112682,TC,R,0,RM,
DC933112682,TC,RG,0,RM,
DC933112682,TC,RM,0,RM,
DC933112682,TC,RS,0,RM,
DC935111471,TC,R,0,R,0.0
DC935111471,TC,RG,0,R,
DC935111471,TC,RM,0,R,
DC935111471,TC,RS,0,R,
DC935111472,TC,R,1,RG,
DC935111472,TC,RG,1,RG,
DC935111472,TC,RM,1,RG,
DC935111472,TC,RS,1,RG,
DC935112221,TC,R,1,RS,
DC935112221,TC,RG,1,RS,
DC935112221,TC,RM,1,RS,
DC935112221,TC,RS,1,RS,0.0
DC935112222,TC,R,1,RS,
DC935112222,TC,RG,1,RS,
DC935112222,TC,RM,1,RS,
DC935112222,TC,RS,1,RS,
DC936614471,TC,R,0,R,1.0
DC936614471,TC,RG,0,R,
DC936614471,TC,RM,0,R,
DC936614471,TC,RS,0,R,
DC936614472,TC,R,0,R,0.0
DC936614472,TC,RG,0,R,
DC936614472,TC,RM,0,R,
DC936614472,TC,RS,0,R,
DC936614473,TC,R,0,R,0.0
DC936614473,TC,RG,0,R,
DC936614473,TC,RM,0,R,
DC936614473,TC,RS,0,R,
DC936614474,TC,R,1,R,
DC936614474,TC,RG,1,R,
DC936614474,TC,RM,1,R,
DC936614474,TC,RS,1,R,
DC936911521,TC,R,1,R,1.0
DC936911521,TC,RG,1,R,
DC936911521,TC,RM,1,R,
DC936911521,TC,RS,1,R,
DC936911522,TC,R,0,RM,
DC936911522,TC,RG,0,RM,
DC936911522,TC,RM,0,RM,
DC936911522,TC,RS,0,RM,
DC938810401,TC,R,1,R,0.0
DC938810401,TC,RG,1,R,
DC938810401,TC,RM,1,R,
DC938810401,TC,RS,1,R,
DC938810402,TC,R,0,RS,
DC938810402,TC,RG,0,RS,
DC938810402,TC,RM,0,RS,
DC938810402,TC,RS,0,RS,0.0
DC938810403,TC,R,0,RS,
DC938810403,TC,RG,0,RS,
DC938810403,TC,RM,0,RS,
DC938810403,TC,RS,0,RS,
DC939113331,TC,R,1,R,0.0
DC939113331,TC,RG,1,R,
DC939113331,TC,RM,1,R,
DC939113331,TC,RS,1,R,
DC939113332,TC,R,1,R,0.0
DC939113332,TC,RG,1,R,
DC939113332,TC,RM,1,R,
DC939113332,TC,RS,1,R,
DC939113333,TC,R,0,R,1.0
DC939113333,TC,RG,0,R,
DC939113333,TC,RM,0,R,
DC939113333,TC,RS,0,R,
DC939113334,TC,R,1,R,
DC939113334,TC,RG,1,R,
DC939113334,TC,RM,1,R,
DC939113334,TC,RS,1,R,
DC941310751,TC,R,0,R,1.0
DC941310751,TC,RG,0,R,
DC941310751,TC,RM,0,R,
DC941310751,TC,RS,0,R,
DC941310752,TC,R,0,RS,
DC941310752,TC,RG,0,RS,
DC941310752,TC,RM,0,RS,
DC941310752,TC,RS,0,RS,
DC941511431,TC,R,0,R,0.0
DC941511431,TC,RG,0,R,
DC941511431,TC,RM,0,R,
DC941511431,TC,RS,0,R,
DC941511432,TC,R,0,RG,
DC941511432,TC,RG,0,RG,
DC941511432,TC,RM,0,RG,
DC941511432,TC,RS,0,RG,
DC945211011,TC,R,0,R,0.0
DC945211011,TC,RG,0,R,
DC945211011,TC,RM,0,R,
DC945211011,TC,RS,0,R,
DC945211012,TC,R,0,RS,
DC945211012,TC,RG,0,RS,
DC945211012,TC,RM,0,RS,
DC945211012,TC,RS,0,RS,0.0
DC945211013,TC,R,0,RS,
DC945211013,TC,RG,0,RS,
DC945211013,TC,RM,0,RS,
DC945211013,TC,RS,0,RS,0.0
DC945211014,TC,R,0,RS,
DC945211014,TC,RG,0,RS,
DC945211014,TC,RM,0,RS,
DC945211014,TC,RS,0,RS,
DC947213341,TC,R,1,R,0.0
DC947213341,TC,RG,1,R,
DC947213341,TC,RM,1,R,
DC947213341,TC,RS,1,R,
DC947213342,TC,R,1,R,0.0
DC947213342,TC,RG,1,R,
DC947213342,TC,RM,1,R,
DC947213342,TC,RS,1,R,
DC947213343,TC,R,0,R,1.0
DC947213343,TC,RG,0,R,
DC947213343,TC,RM,0,R,
DC947213343,TC,RS,0,R,
DC947213344,TC,R,1,R,
DC947213344,TC,RG,1,R,
DC947213344,TC,RM,1,R,
DC947213344,TC,RS,1,R,
DC948413941,TC,R,0,R,0.0
DC948413941,TC,RG,0,R,
DC948413941,TC,RM,0,R,
DC948413941,TC,RS,0,R,
DC948413942,TC,R,0,R,1.0
DC948413942,TC,RG,0,R,
DC948413942,TC,RM,0,R,
DC948413942,TC,RS,0,R,
DC948413943,TC,R,0,R,1.0
DC948413943,TC,RG,0,R,
DC948413943,TC,RM,0,R,
DC948413943,TC,RS,0,R,
DC948413944,TC,R,1,R,
DC948413944,TC,RG,1,R,
DC948413944,TC,RM,1,R,
DC948413944,TC,RS,1,R,
DC949914091,TC,R,1,R,1.0
DC949914091,TC,RG,1,R,
DC949914091,TC,RM,1,R,
DC949914091,TC,RS,1,R,
DC949914092,TC,R,1,R,0.0
DC949914092,TC,RG,1,R,
DC949914092,TC,RM,1,R,
DC949914092,TC,RS,1,R,
DC949914093,TC,R,0,R,0.0
DC949914093,TC,RG,0,R,
DC949914093,TC,RM,0,R,
DC949914093,TC,RS,0,R,
DC949914094,TC,R,1,R,
DC949914094,TC,RG,1,R,
DC949914094,TC,RM,1,R,
DC949914094,TC,RS,1,R,
DC951812211,TC,R,1,RS,
DC951812211,TC,RG,1,RS,
DC951812211,TC,RM,1,RS,
DC951812211,TC,RS,1,RS,0.0
DC951812212,TC,R,1,RS,
DC951812212,TC,RG,1,RS,
DC951812212,TC,RM,1,RS,
DC951812212,TC,RS,1,RS,
DC953413081,TC,R,1,R,0.0
DC953413081,TC,RG,1,R,
DC953413081,TC,RM,1,R,
DC953413081,TC,RS,1,R,
DC953413082,TC,R,1,R,0.0
DC953413082,TC,RG,1,R,
DC953413082,TC,RM,1,R,
DC953413082,TC,RS,1,R,
DC953413083,TC,R,0,R,1.0
DC953413083,TC,RG,0,R,
DC953413083,TC,RM,0,R,
DC953413083,TC,RS,0,R,
DC953413084,TC,R,1,R,
DC953413084,TC,RG,1,R,
DC953413084,TC,RM,1,R,
DC953413084,TC,RS,1,R,
DC954814031,TC,R,0,R,0.0
DC954814031,TC,RG,0,R,
DC954814031,TC,RM,0,R,
DC954814031,TC,RS,0,R,
DC954814032,TC,R,1,R,0.0
DC954814032,TC,RG,1,R,
DC954814032,TC,RM,1,R,
DC954814032,TC,RS,1,R,
DC954814033,TC,R,0,R,0.0
DC954814033,TC,RG,0,R,
DC954814033,TC,RM,0,R,
DC954814033,TC,RS,0,R,
DC954814034,TC,R,0,R,
DC954814034,TC,RG,0,R,
DC954814034,TC,RM,0,R,
DC954814034,TC,RS,0,R,
DC958812401,TC,R,1,RG,
DC958812401,TC,RG,1,RG,0.0
DC958812401,TC,RM,1,RG,
DC958812401,TC,RS,1,RG,
DC958812402,TC,R,0,RG,
DC958812402,TC,RG,0,RG,0.0
DC958812402,TC,RM,0,RG,
DC958812402,TC,RS,0,RG,
DC958812403,TC,R,1,RG,
DC958812403,TC,RG,1,RG,0.0
DC958812403,TC,RM,1,RG,
DC958812403,TC,RS,1,RG,
DC958812404,TC,R,0,RG,
DC958812404,TC,RG,0,RG,1.0
DC958812404,TC,RM,0,RG,
DC958812404,TC,RS,0,RG,
DC958812405,TC,R,0,RG,
DC958812405,TC,RG,0,RG,0.0
DC958812405,TC,RM,0,RG,
DC958812405,TC,RS,0,RG,
DC958812406,TC,R,0,RG,
DC958812406,TC,RG,0,RG,
DC958812406,TC,RM,0,RG,
DC958812406,TC,RS,0,RG,
DC959010631,TC,R,0,R,1.0
DC959010631,TC,RG,0,R,
DC959010631,TC,RM,0,R,
DC959010631,TC,RS,0,R,
DC959010632,TC,R,0,RS,
DC959010632,TC,RG,0,RS,
DC959010632,TC,RM,0,RS,
DC959010632,TC,RS,0,RS,0.0
DC959010633,TC,R,0,RS,
DC959010633,TC,RG,0,RS,
DC959010633,TC,RM,0,RS,
DC959010633,TC,RS,0,RS,
DC959311631,TC,R,0,R,0.0
DC959311631,TC,RG,0,R,
DC959311631,TC,RM,0,R,
DC959311631,TC,RS,0,R,
DC959311632,TC,R,0,RM,
DC959311632,TC,RG,0,RM,
DC959311632,TC,RM,0,RM,0.0
DC959311632,TC,RS,0,RM,
DC959311633,TC,R,1,RM,
DC959311633,TC,RG,1,RM,
DC959311633,TC,RM,1,RM,
DC959311633,TC,RS,1,RM,
DC968411181,TC,R,0,R,1.0
DC968411181,TC,RG,0,R,
DC968411181,TC,RM,0,R,
DC968411181,TC,RS,0,R,
DC968411182,TC,R,1,RG,
DC968411182,TC,RG,1,RG,
DC968411182,TC,RM,1,RG,
DC968411182,TC,RS,1,RG,
DC971910911,TC,R,1,R,0.0
DC971910911,TC,RG,1,R,
DC971910911,TC,RM,1,R,
DC971910911,TC,RS,1,R,
DC971910912,TC,R,1,RS,
DC971910912,TC,RG,1,RS,
DC971910912,TC,RM,1,RS,
DC971910912,TC,RS,1,RS,0.0
DC971910913,TC,R,1,RS,
DC971910913,TC,RG,1,RS,
DC971910913,TC,RM,1,RS,
DC971910913,TC,RS,1,RS,1.0
DC971910914,TC,R,1,RS,
DC971910914,TC,RG,1,RS,
DC971910914,TC,RM,1,RS,
DC971910914,TC,RS,1,RS,
DC972114111,TC,R,0,R,1.0
DC972114111,TC,RG,0,R,
DC972114111,TC,RM,0,R,
DC972114111,TC,RS,0,R,
DC972114112,TC,R,1,R,0.0
DC972114112,TC,RG,1,R,
DC972114112,TC,RM,1,R,
DC972114112,TC,RS,1,R,
DC972114113,TC,R,0,R,1.0
DC972114113,TC,RG,0,R,
DC972114113,TC,RM,0,R,
DC972114113,TC,RS,0,R,
DC972114114,TC,R,1,R,
DC972114114,TC,RG,1,R,
DC972114114,TC,RM,1,R,
DC972114114,TC,RS,1,R,
DC972413151,TC,R,1,R,0.0
DC972413151,TC,RG,1,R,
DC972413151,TC,RM,1,R,
DC972413151,TC,RS,1,R,
DC972413152,TC,R,0,R,1.0
DC972413152,TC,RG,0,R,
DC972413152,TC,RM,0,R,
DC972413152,TC,RS,0,R,
DC972413153,TC,R,1,R,0.0
DC972413153,TC,RG,1,R,
DC972413153,TC,RM,1,R,
DC972413153,TC,RS,1,R,
DC972413154,TC,R,0,R,
DC972413154,TC,RG,0,R,
DC972413154,TC,RM,0,R,
DC972413154,TC,RS,0,R,
DC976012651,TC,R,0,RM,
DC976012651,TC,RG,0,RM,
DC976012651,TC,RM,0,RM,1.0
DC976012651,TC,RS,0,RM,
DC976012652,TC,R,1,RM,
DC976012652,TC,RG,1,RM,
DC976012652,TC,RM,1,RM,
DC976012652,TC,RS,1,RM,
DC976610511,TC,R,0,R,0.0
DC976610511,TC,RG,0,R,
DC976610511,TC,RM,0,R,
DC976610511,TC,RS,0,R,
DC976610512,TC,R,0,RS,
DC976610512,TC,RG,0,RS,
DC976610512,TC,RM,0,RS,
DC976610512,TC,RS,0,RS,1.0
DC976610513,TC,R,0,RS,
DC976610513,TC,RG,0,RS,
DC976610513,TC,RM,0,RS,
DC976610513,TC,RS,0,RS,
DC979912691,TC,R,1,RM,
DC979912691,TC,RG,1,RM,
DC979912691,TC,RM,1,RM,0.0
DC979912691,TC,RS,1,RM,
DC979912692,TC,R,0,RM,
DC979912692,TC,RG,0,RM,
DC979912692,TC,RM,0,RM,
DC979912692,TC,RS,0,RM,
DC983011211,TC,R,0,R,1.0
DC983011211,TC,RG,0,R,
DC983011211,TC,RM,0,R,
DC983011211,TC,RS,0,R,
DC983011212,TC,R,0,RG,
DC983011212,TC,RG,0,RG,0.0
DC983011212,TC,RM,0,RG,
DC983011212,TC,RS,0,RG,
DC983011213,TC,R,1,RG,
DC983011213,TC,RG,1,RG,1.0
DC983011213,TC,RM,1,RG,
DC983011213,TC,RS,1,RG,
DC983011214,TC,R,0,RG,
DC983011214,TC,RG,0,RG,
DC983011214,TC,RM,0,RG,
DC983011214,TC,RS,0,RG,
DC983212521,TC,R,1,RM,
DC983212521,TC,RG,1,RM,
DC983212521,TC,RM,1,RM,1.0
DC983212521,TC,RS,1,RM,
DC983212522,TC,R,1,RM,
DC983212522,TC,RG,1,RM,
DC983212522,TC,RM,1,RM,
DC983212522,TC,RS,1,RM,
DC986611591,TC,R,0,R,0.0
DC986611591,TC,RG,0,R,
DC986611591,TC,RM,0,R,
DC986611591,TC,RS,0,R,
DC986611592,TC,R,0,RM,
DC986611592,TC,RG,0,RM,
DC986611592,TC,RM,0,RM,0.0
DC986611592,TC,RS,0,RM,
DC986611593,TC,R,0,RM,
DC986611593,TC,RG,0,RM,
DC986611593,TC,RM,0,RM,
DC986611593,TC,RS,0,RM,
DC988210261,TC,R,0,R,0.0
DC988210261,TC,RG,0,R,
DC988210261,TC,RM,0,R,
DC988210261,TC,RS,0,R,
DC988210262,TC,R,0,R,
DC988210262,TC,RG,0,R,
DC988210262,TC,RM,0,R,
DC988210262,TC,RS,0,R,
DC989114131,TC,R,0,R,1.0
DC989114131,TC,RG,0,R,
DC989114131,TC,RM,0,R,
DC989114131,TC,RS,0,R,
DC989114132,TC,R,1,R,0.0
DC989114132,TC,RG,1,R,
DC989114132,TC,RM,1,R,
DC989114132,TC,RS,1,R,
DC989114133,TC,R,0,R,1.0
DC989114133,TC,RG,0,R,
DC989114133,TC,RM,0,R,
DC989114133,TC,RS,0,R,
DC989114134,TC,R,1,R,
DC989114134,TC,RG,1,R,
DC989114134,TC,RM,1,R,
DC989114134,TC,RS,1,R,
DC991612111,TC,R,1,RS,
DC991612111,TC,RG,1,RS,
DC991612111,TC,RM,1,RS,
DC991612111,TC,RS,1,RS,0.0
DC991612112,TC,R,0,RS,
DC991612112,TC,RG,0,RS,
DC991612112,TC,RM,0,RS,
DC991612112,TC,RS,0,RS,0.0
DC991612113,TC,R,1,RS,
DC991612113,TC,RG,1,RS,
DC991612113,TC,RM,1,RS,
DC991612113,TC,RS,1,RS,0.0
DC991612114,TC,R,0,RS,
DC991612114,TC,RG,0,RS,
DC991612114,TC,RM,0,RS,
DC991612114,TC,RS,0,RS,
DC993012201,TC,R,0,RS,
DC993012201,TC,RG,0,RS,
DC993012201,TC,RM,0,RS,
DC993012201,TC,RS,0,RS,0.0
DC993012202,TC,R,0,RS,
DC993012202,TC,RG,0,RS,
DC993012202,TC,RM,0,RS,
DC993012202,TC,RS,0,RS,
DC995412421,TC,R,0,RG,
DC995412421,TC,RG,0,RG,1.0
DC995412421,TC,RM,0,RG,
DC995412421,TC,RS,0,RG,
DC995412422,TC,R,1,RG,
DC995412422,TC,RG,1,RG,0.0
DC995412422,TC,RM,1,RG,
DC995412422,TC,RS,1,RG,
DC995412423,TC,R,1,RG,
DC995412423,TC,RG,1,RG,0.0
DC995412423,TC,RM,1,RG,
DC995412423,TC,RS,1,RG,
DC995412424,TC,R,1,RG,
DC995412424,TC,RG,1,RG,
DC995412424,TC,RM,1,RG,
DC995412424,TC,RS,1,RG,
DC999013501,TC,R,0,R,1.0
DC999013501,TC,RG,0,R,
DC999013501,TC,RM,0,R,
DC999013501,TC,RS,0,R,
DC999013502,TC,R,0,R,1.0
DC999013502,TC,RG,0,R,
DC999013502,TC,RM,0,R,
DC999013502,TC,RS,0,R,
DC999013503,TC,R,1,R,0.0
DC999013503,TC,RG,1,R,
DC999013503,TC,RM,1,R,
DC999013503,TC,RS,1,R,
DC999013504,TC,R,1,R,
DC999013504,TC,RG,1,R,
DC999013504,TC,RM,1,R,
DC999013504,TC,RS,1,R,
DC999513531,TC,R,0,R,1.0
DC999513531,TC,RG,0,R,
DC999513531,TC,RM,0,R,
DC999513531,TC,RS,0,R,
DC999513532,TC,R,1,R,0.0
DC999513532,TC,RG,1,R,
DC999513532,TC,RM,1,R,
DC999513532,TC,RS,1,R,
DC999513533,TC,R,0,R,0.0
DC999513533,TC,RG,0,R,
DC999513533,TC,RM,0,R,
DC999513533,TC,RS,0,R,
DC999513534,TC,R,0,R,
DC999513534,TC,RG,0,R,
DC999513534,TC,RM,0,R,
DC999513534,TC,RS,0,R,
